,ds,trend,yhat,status,country,state,MAE_per_state_status,parameters
36,2020-12-24,0.0,0.0,Deaths,Canada,Grand Princess,0.0,default parameters
0,2020-11-18,13.0,13.0,Recovered,Canada,Grand Princess,0.0,default parameters
1,2020-11-19,13.0,13.0,Recovered,Canada,Grand Princess,0.0,default parameters
2,2020-11-20,13.0,13.0,Recovered,Canada,Grand Princess,0.0,default parameters
3,2020-11-21,13.0,13.0,Recovered,Canada,Grand Princess,0.0,default parameters
4,2020-11-22,13.0,13.0,Recovered,Canada,Grand Princess,0.0,default parameters
5,2020-11-23,13.0,13.0,Recovered,Canada,Grand Princess,0.0,default parameters
6,2020-11-24,13.0,13.0,Recovered,Canada,Grand Princess,0.0,default parameters
7,2020-11-25,13.0,13.0,Recovered,Canada,Grand Princess,0.0,default parameters
8,2020-11-26,13.0,13.0,Recovered,Canada,Grand Princess,0.0,default parameters
9,2020-11-27,13.0,13.0,Recovered,Canada,Grand Princess,0.0,default parameters
10,2020-11-28,13.0,13.0,Recovered,Canada,Grand Princess,0.0,default parameters
11,2020-11-29,13.0,13.0,Recovered,Canada,Grand Princess,0.0,default parameters
12,2020-11-30,13.0,13.0,Recovered,Canada,Grand Princess,0.0,default parameters
13,2020-12-01,13.0,13.0,Recovered,Canada,Grand Princess,0.0,default parameters
14,2020-12-02,13.0,13.0,Recovered,Canada,Grand Princess,0.0,default parameters
15,2020-12-03,13.0,13.0,Recovered,Canada,Grand Princess,0.0,default parameters
16,2020-12-04,13.0,13.0,Recovered,Canada,Grand Princess,0.0,default parameters
17,2020-12-05,13.0,13.0,Recovered,Canada,Grand Princess,0.0,default parameters
18,2020-12-06,13.0,13.0,Recovered,Canada,Grand Princess,0.0,default parameters
19,2020-12-07,13.0,13.0,Recovered,Canada,Grand Princess,0.0,default parameters
20,2020-12-08,13.0,13.0,Recovered,Canada,Grand Princess,0.0,default parameters
21,2020-12-09,13.0,13.0,Recovered,Canada,Grand Princess,0.0,default parameters
22,2020-12-10,13.0,13.0,Recovered,Canada,Grand Princess,0.0,default parameters
23,2020-12-11,13.0,13.0,Recovered,Canada,Grand Princess,0.0,default parameters
24,2020-12-12,13.0,13.0,Recovered,Canada,Grand Princess,0.0,default parameters
25,2020-12-13,13.0,13.0,Recovered,Canada,Grand Princess,0.0,default parameters
26,2020-12-14,13.0,13.0,Recovered,Canada,Grand Princess,0.0,default parameters
27,2020-12-15,13.0,13.0,Recovered,Canada,Grand Princess,0.0,default parameters
28,2020-12-16,13.0,13.0,Recovered,Canada,Grand Princess,0.0,default parameters
29,2020-12-17,13.0,13.0,Recovered,Canada,Grand Princess,0.0,default parameters
30,2020-12-18,13.0,13.0,Recovered,Canada,Grand Princess,0.0,default parameters
31,2020-12-19,13.0,13.0,Recovered,Canada,Grand Princess,0.0,default parameters
32,2020-12-20,13.0,13.0,Recovered,Canada,Grand Princess,0.0,default parameters
33,2020-12-21,13.0,13.0,Recovered,Canada,Grand Princess,0.0,default parameters
34,2020-12-22,13.0,13.0,Recovered,Canada,Grand Princess,0.0,default parameters
35,2020-12-23,13.0,13.0,Recovered,Canada,Grand Princess,0.0,default parameters
36,2020-12-24,13.0,13.0,Recovered,Canada,Grand Princess,0.0,default parameters
0,2020-11-18,11685.794295590229,11608.0,Confirmed,Canada,Manitoba,200.316818027451,default parameters
1,2020-11-19,12118.977157671316,12006.999999999998,Confirmed,Canada,Manitoba,200.316818027451,default parameters
2,2020-11-20,12521.879985185577,12481.999999999998,Confirmed,Canada,Manitoba,200.316818027451,default parameters
3,2020-11-21,12839.062847266938,12918.999999999998,Confirmed,Canada,Manitoba,200.316818027451,default parameters
4,2020-11-22,13191.24570934768,13303.999999999998,Confirmed,Canada,Manitoba,200.316818027451,default parameters
5,2020-11-23,13483.428571428694,13543.999999999995,Confirmed,Canada,Manitoba,200.316818027451,default parameters
6,2020-11-24,14110.61143350961,14086.999999999998,Confirmed,Canada,Manitoba,200.316818027451,default parameters
7,2020-11-25,14635.794295590289,14557.999999999998,Confirmed,Canada,Manitoba,200.316818027451,default parameters
8,2020-11-26,15018.977157671325,14906.999999999996,Confirmed,Canada,Manitoba,200.316818027451,default parameters
9,2020-11-27,15327.879985185496,15287.999999999995,Confirmed,Canada,Manitoba,200.316818027451,default parameters
10,2020-11-28,15552.062847266854,15631.999999999993,Confirmed,Canada,Manitoba,200.316818027451,default parameters
11,2020-11-29,16005.245709347606,16117.999999999995,Confirmed,Canada,Manitoba,200.316818027451,default parameters
12,2020-11-30,16422.428571428765,16482.999999999996,Confirmed,Canada,Manitoba,200.316818027451,default parameters
13,2020-12-01,16848.611433509657,16825.0,Confirmed,Canada,Manitoba,200.316818027451,default parameters
14,2020-12-02,17184.794295590316,17107.0,Confirmed,Canada,Manitoba,200.316818027451,default parameters
15,2020-12-03,17495.977157671277,17383.999999999993,Confirmed,Canada,Manitoba,200.316818027451,default parameters
16,2020-12-04,17790.879985185886,17750.999999999993,Confirmed,Canada,Manitoba,200.316818027451,default parameters
17,2020-12-05,17989.06284726681,18068.999999999993,Confirmed,Canada,Manitoba,200.316818027451,default parameters
18,2020-12-06,18310.245709347633,18423.0,Confirmed,Canada,Manitoba,200.316818027451,default parameters
19,2020-12-07,18745.428571428507,18805.999999999993,Confirmed,Canada,Manitoba,200.316818027451,default parameters
20,2020-12-08,19154.611433509708,19130.999999999996,Confirmed,Canada,Manitoba,200.316818027451,default parameters
