,Date,State,Country,Recovered
13370,2020-12-27,Yamalo-Nenets Autonomous Okrug,Russia,23700
13371,2020-12-27,Yaroslavl Oblast,Russia,20020
13372,2020-12-27,Zabaykalsky Krai,Russia,23838
13373,2020-12-27,Andalusia,Spain,10671
13374,2020-12-27,Aragon,Spain,3772
13375,2020-12-27,Asturias,Spain,1063
13376,2020-12-27,Baleares,Spain,1533
13377,2020-12-27,C. Valenciana,Spain,9970
13378,2020-12-27,Canarias,Spain,1537
13379,2020-12-27,Cantabria,Spain,2287
13380,2020-12-27,Castilla - La Mancha,Spain,6392
13381,2020-12-27,Castilla y Leon,Spain,8716
13382,2020-12-27,Catalonia,Spain,26203
13383,2020-12-27,Ceuta,Spain,163
13384,2020-12-27,Extremadura,Spain,2652
13385,2020-12-27,Galicia,Spain,9204
13386,2020-12-27,La Rioja,Spain,3107
13387,2020-12-27,Madrid,Spain,40736
13388,2020-12-27,Melilla,Spain,125
13389,2020-12-27,Murcia,Spain,2180
13390,2020-12-27,Navarra,Spain,3905
13391,2020-12-27,Pais Vasco,Spain,16160
13392,2020-12-27,Unknown,Spain,0
13393,2020-12-27,Blekinge,Sweden,0
13394,2020-12-27,Dalarna,Sweden,0
13395,2020-12-27,Gavleborg,Sweden,0
13396,2020-12-27,Gotland,Sweden,0
13397,2020-12-27,Halland,Sweden,0
13398,2020-12-27,Jamtland Harjedalen,Sweden,0
13399,2020-12-27,Jonkoping,Sweden,0
13400,2020-12-27,Kalmar,Sweden,0
13401,2020-12-27,Kronoberg,Sweden,0
13402,2020-12-27,Norrbotten,Sweden,0
13403,2020-12-27,Orebro,Sweden,0
13404,2020-12-27,Ostergotland,Sweden,0
13405,2020-12-27,Skane,Sweden,0
13406,2020-12-27,Sormland,Sweden,0
13407,2020-12-27,Stockholm,Sweden,0
13408,2020-12-27,Uppsala,Sweden,0
13409,2020-12-27,Varmland,Sweden,0
13410,2020-12-27,Vasterbotten,Sweden,0
13411,2020-12-27,Vasternorrland,Sweden,0
13412,2020-12-27,Vastmanland,Sweden,0
13413,2020-12-27,Vastra Gotaland,Sweden,0
13414,2020-12-27,Alabama,US,0
13415,2020-12-27,Alaska,US,0
13416,2020-12-27,Arizona,US,0
13417,2020-12-27,Arkansas,US,0
13418,2020-12-27,California,US,0
13419,2020-12-27,Colorado,US,0
13420,2020-12-27,Connecticut,US,0
13421,2020-12-27,Delaware,US,0
13422,2020-12-27,District of Columbia,US,0
13423,2020-12-27,Florida,US,0
13424,2020-12-27,Georgia,US,0
13425,2020-12-27,Guam,US,0
13426,2020-12-27,Hawaii,US,0
13427,2020-12-27,Idaho,US,0
13428,2020-12-27,Illinois,US,0
13429,2020-12-27,Indiana,US,0
13430,2020-12-27,Iowa,US,0
13431,2020-12-27,Kansas,US,0
13432,2020-12-27,Kentucky,US,0
13433,2020-12-27,Louisiana,US,0
13434,2020-12-27,Maine,US,0
13435,2020-12-27,Maryland,US,0
13436,2020-12-27,Massachusetts,US,0
13437,2020-12-27,Michigan,US,0
13438,2020-12-27,Minnesota,US,0
13439,2020-12-27,Mississippi,US,0
13440,2020-12-27,Missouri,US,0
13441,2020-12-27,Montana,US,0
13442,2020-12-27,Nebraska,US,0
13443,2020-12-27,Nevada,US,0
13444,2020-12-27,New Hampshire,US,0
13445,2020-12-27,New Jersey,US,0
13446,2020-12-27,New Mexico,US,0
13447,2020-12-27,New York,US,0
13448,2020-12-27,North Carolina,US,0
13449,2020-12-27,North Dakota,US,0
13450,2020-12-27,Northern Mariana Islands,US,0
13451,2020-12-27,Ohio,US,0
13452,2020-12-27,Oklahoma,US,0
13453,2020-12-27,Oregon,US,0
13454,2020-12-27,Pennsylvania,US,0
13455,2020-12-27,Puerto Rico,US,0
13456,2020-12-27,Recovered,US,0
13457,2020-12-27,Rhode Island,US,0
13458,2020-12-27,South Carolina,US,0
13459,2020-12-27,South Dakota,US,0
13460,2020-12-27,Tennessee,US,0
13461,2020-12-27,Texas,US,0
13462,2020-12-27,Utah,US,0
13463,2020-12-27,Vermont,US,0
13464,2020-12-27,Virgin Islands,US,0
13465,2020-12-27,Virginia,US,0
13466,2020-12-27,Washington,US,0
13467,2020-12-27,West Virginia,US,0
13468,2020-12-27,Wisconsin,US,0
13469,2020-12-27,Wyoming,US,0
13470,2020-12-27,Cherkasy Oblast,Ukraine,19781
13471,2020-12-27,Chernihiv Oblast,Ukraine,14360
13472,2020-12-27,Chernivtsi Oblast,Ukraine,27060
13473,2020-12-27,Crimea Republic*,Ukraine,18373
13474,2020-12-27,Dnipropetrovsk Oblast,Ukraine,42908
13475,2020-12-27,Donetsk Oblast,Ukraine,25164
13476,2020-12-27,Ivano-Frankivsk Oblast,Ukraine,25325
13477,2020-12-27,Kharkiv Oblast,Ukraine,53612
13478,2020-12-27,Kherson Oblast,Ukraine,7337
13479,2020-12-27,Khmelnytskyi Oblast,Ukraine,31349
13480,2020-12-27,Kiev,Ukraine,37130
13481,2020-12-27,Kiev Oblast,Ukraine,31124
13482,2020-12-27,Kirovohrad Oblast,Ukraine,3819
13483,2020-12-27,Luhansk Oblast,Ukraine,6771
13484,2020-12-27,Lviv Oblast,Ukraine,43854
13485,2020-12-27,Mykolaiv Oblast,Ukraine,13533
13486,2020-12-27,Odessa Oblast,Ukraine,34903
13487,2020-12-27,Poltava Oblast,Ukraine,25844
13488,2020-12-27,Rivne Oblast,Ukraine,35200
13489,2020-12-27,Sevastopol*,Ukraine,5944
13490,2020-12-27,Sumy Oblast,Ukraine,32324
13491,2020-12-27,Ternopil Oblast,Ukraine,29263
13492,2020-12-27,Vinnytsia Oblast,Ukraine,14161
13493,2020-12-27,Volyn Oblast,Ukraine,26650
13494,2020-12-27,Zakarpattia Oblast,Ukraine,22332
13495,2020-12-27,Zaporizhia Oblast,Ukraine,17701
13496,2020-12-27,Zhytomyr Oblast,Ukraine,30412
13497,2020-12-27,Anguilla,United Kingdom,10
13498,2020-12-27,Bermuda,United Kingdom,394
13499,2020-12-27,British Virgin Islands,United Kingdom,74
13500,2020-12-27,Cayman Islands,United Kingdom,290
13501,2020-12-27,Channel Islands,United Kingdom,1898
13502,2020-12-27,England,United Kingdom,0
13503,2020-12-27,Falkland Islands (Malvinas),United Kingdom,17
13504,2020-12-27,Gibraltar,United Kingdom,1108
13505,2020-12-27,Isle of Man,United Kingdom,346
13506,2020-12-27,Montserrat,United Kingdom,12
13507,2020-12-27,Northern Ireland,United Kingdom,0
13508,2020-12-27,Scotland,United Kingdom,0
13509,2020-12-27,Turks and Caicos Islands,United Kingdom,761
13510,2020-12-27,Unknown,United Kingdom,0
13511,2020-12-27,Wales,United Kingdom,0
13512,2020-12-28,Australian Capital Territory,Australia,114
13513,2020-12-28,New South Wales,Australia,3194
13514,2020-12-28,Northern Territory,Australia,62
13515,2020-12-28,Queensland,Australia,1217
13516,2020-12-28,South Australia,Australia,563
13517,2020-12-28,Tasmania,Australia,221
13518,2020-12-28,Victoria,Australia,19529
13519,2020-12-28,Western Australia,Australia,833
13520,2020-12-28,Antwerp,Belgium,0
13521,2020-12-28,Brussels,Belgium,0
13522,2020-12-28,East Flanders,Belgium,0
13523,2020-12-28,Flemish Brabant,Belgium,0
13524,2020-12-28,Hainaut,Belgium,0
13525,2020-12-28,Liege,Belgium,0
13526,2020-12-28,Limburg,Belgium,0
13527,2020-12-28,Luxembourg,Belgium,0
13528,2020-12-28,Namur,Belgium,0
13529,2020-12-28,Unknown,Belgium,0
13530,2020-12-28,Walloon Brabant,Belgium,0
13531,2020-12-28,West Flanders,Belgium,0
13532,2020-12-28,Acre,Brazil,33425
13533,2020-12-28,Alagoas,Brazil,98718
13534,2020-12-28,Amapa,Brazil,51871
13535,2020-12-28,Amazonas,Brazil,167338
13536,2020-12-28,Bahia,Brazil,468404
13537,2020-12-28,Ceara,Brazil,265528
13538,2020-12-28,Distrito Federal,Brazil,238553
13539,2020-12-28,Espirito Santo,Brazil,219185
13540,2020-12-28,Goias,Brazil,294221
13541,2020-12-28,Maranhao,Brazil,190197
13542,2020-12-28,Mato Grosso,Brazil,166798
13543,2020-12-28,Mato Grosso do Sul,Brazil,111663
13544,2020-12-28,Minas Gerais,Brazil,470289
13545,2020-12-28,Para,Brazil,272030
13546,2020-12-28,Paraiba,Brazil,125230
13547,2020-12-28,Parana,Brazil,282042
13548,2020-12-28,Pernambuco,Brazil,183555
13549,2020-12-28,Piaui,Brazil,137268
13550,2020-12-28,Rio Grande do Norte,Brazil,68394
13551,2020-12-28,Rio Grande do Sul,Brazil,406821
13552,2020-12-28,Rio de Janeiro,Brazil,391223
13553,2020-12-28,Rondonia,Brazil,79517
13554,2020-12-28,Roraima,Brazil,64516
13555,2020-12-28,Santa Catarina,Brazil,454245
13556,2020-12-28,Sao Paulo,Brazil,1260722
13557,2020-12-28,Sergipe,Brazil,95873
13558,2020-12-28,Tocantins,Brazil,79609
13559,2020-12-28,Alberta,Canada,75070
13560,2020-12-28,British Columbia,Canada,37784
13561,2020-12-28,Manitoba,Canada,19012
13562,2020-12-28,New Brunswick,Canada,549
13563,2020-12-28,Newfoundland and Labrador,Canada,359
13564,2020-12-28,Northwest Territories,Canada,23
13565,2020-12-28,Nova Scotia,Canada,1364
13566,2020-12-28,Nunavut,Canada,255
13567,2020-12-28,Ontario,Canada,151106
13568,2020-12-28,Prince Edward Island,Canada,89
13569,2020-12-28,Quebec,Canada,164163
13570,2020-12-28,Repatriated Travellers,Canada,13
13571,2020-12-28,Saskatchewan,Canada,11275
13572,2020-12-28,Yukon,Canada,59
13573,2020-12-28,Antofagasta,Chile,22370
13574,2020-12-28,Araucania,Chile,20944
13575,2020-12-28,Arica y Parinacota,Chile,10312
13576,2020-12-28,Atacama,Chile,8252
13577,2020-12-28,Aysen,Chile,1370
13578,2020-12-28,Biobio,Chile,42667
13579,2020-12-28,Coquimbo,Chile,13552
13580,2020-12-28,Los Lagos,Chile,23438
13581,2020-12-28,Los Rios,Chile,7833
13582,2020-12-28,Magallanes,Chile,15883
13583,2020-12-28,Maule,Chile,22739
13584,2020-12-28,Metropolitana,Chile,302494
13585,2020-12-28,Nuble,Chile,9692
13586,2020-12-28,OHiggins,Chile,20283
13587,2020-12-28,Tarapaca,Chile,14536
13588,2020-12-28,Unknown,Chile,44
13589,2020-12-28,Valparaiso,Chile,33169
13590,2020-12-28,Anhui,China,986
13591,2020-12-28,Beijing,China,941
13592,2020-12-28,Chongqing,China,584
13593,2020-12-28,Fujian,China,486
13594,2020-12-28,Gansu,China,180
13595,2020-12-28,Guangdong,China,2003
13596,2020-12-28,Guangxi,China,261
13597,2020-12-28,Guizhou,China,145
13598,2020-12-28,Hainan,China,165
13599,2020-12-28,Hebei,China,367
13600,2020-12-28,Heilongjiang,China,939
13601,2020-12-28,Henan,China,1270
13602,2020-12-28,Hong Kong,China,7474
13603,2020-12-28,Hubei,China,63637
13604,2020-12-28,Hunan,China,1016
13605,2020-12-28,Inner Mongolia,China,336
13606,2020-12-28,Jiangsu,China,682
13607,2020-12-28,Jiangxi,China,934
13608,2020-12-28,Jilin,China,155
13609,2020-12-28,Liaoning,China,287
13610,2020-12-28,Macau,China,46
13611,2020-12-28,Ningxia,China,75
13612,2020-12-28,Qinghai,China,18
13613,2020-12-28,Shaanxi,China,487
13614,2020-12-28,Shandong,China,844
13615,2020-12-28,Shanghai,China,1384
13616,2020-12-28,Shanxi,China,221
13617,2020-12-28,Sichuan,China,815
13618,2020-12-28,Tianjin,China,299
13619,2020-12-28,Tibet,China,1
13620,2020-12-28,Xinjiang,China,977
13621,2020-12-28,Yunnan,China,213
13622,2020-12-28,Zhejiang,China,1290
13623,2020-12-28,Amazonas,Colombia,3080
13624,2020-12-28,Antioquia,Colombia,235776
13625,2020-12-28,Arauca,Colombia,4235
13626,2020-12-28,Atlantico,Colombia,85019
13627,2020-12-28,Bolivar,Colombia,47699
13628,2020-12-28,Boyaca,Colombia,25150
13629,2020-12-28,Caldas,Colombia,28962
13630,2020-12-28,Capital District,Colombia,409088
13631,2020-12-28,Caqueta,Colombia,13480
13632,2020-12-28,Casanare,Colombia,7895
13633,2020-12-28,Cauca,Colombia,16365
13634,2020-12-28,Cesar,Colombia,30439
13635,2020-12-28,Choco,Colombia,4496
13636,2020-12-28,Cordoba,Colombia,27352
13637,2020-12-28,Cundinamarca,Colombia,59327
13638,2020-12-28,Guainia,Colombia,1203
13639,2020-12-28,Guaviare,Colombia,1886
13640,2020-12-28,Huila,Colombia,32012
13641,2020-12-28,La Guajira,Colombia,12865
13642,2020-12-28,Magdalena,Colombia,22232
13643,2020-12-28,Meta,Colombia,31408
13644,2020-12-28,Narino,Colombia,27220
13645,2020-12-28,Norte de Santander,Colombia,34685
13646,2020-12-28,Putumayo,Colombia,5199
13647,2020-12-28,Quindio,Colombia,20737
13648,2020-12-28,Risaralda,Colombia,28936
13649,2020-12-28,San Andres y Providencia,Colombia,2354
13650,2020-12-28,Santander,Colombia,58559
13651,2020-12-28,Sucre,Colombia,16147
13652,2020-12-28,Tolima,Colombia,38664
13653,2020-12-28,Unknown,Colombia,0
13654,2020-12-28,Valle del Cauca,Colombia,121281
13655,2020-12-28,Vaupes,Colombia,1115
13656,2020-12-28,Vichada,Colombia,1109
13657,2020-12-28,Faroe Islands,Denmark,531
13658,2020-12-28,Greenland,Denmark,19
13659,2020-12-28,French Guiana,France,9995
13660,2020-12-28,French Polynesia,France,4842
13661,2020-12-28,Guadeloupe,France,2242
13662,2020-12-28,Martinique,France,98
13663,2020-12-28,Mayotte,France,2964
13664,2020-12-28,New Caledonia,France,37
13665,2020-12-28,Reunion,France,8496
13666,2020-12-28,Saint Barthelemy,France,172
13667,2020-12-28,Saint Pierre and Miquelon,France,14
13668,2020-12-28,St Martin,France,855
13669,2020-12-28,Baden-Wurttemberg,Germany,173953
13670,2020-12-28,Bayern,Germany,244449
13671,2020-12-28,Berlin,Germany,73754
13672,2020-12-28,Brandenburg,Germany,28395
13673,2020-12-28,Bremen,Germany,10950
13674,2020-12-28,Hamburg,Germany,25634
13675,2020-12-28,Hessen,Germany,101234
13676,2020-12-28,Mecklenburg-Vorpommern,Germany,8410
13677,2020-12-28,Niedersachsen,Germany,86211
13678,2020-12-28,Nordrhein-Westfalen,Germany,303674
13679,2020-12-28,Rheinland-Pfalz,Germany,49297
13680,2020-12-28,Saarland,Germany,16965
13681,2020-12-28,Sachsen,Germany,84900
13682,2020-12-28,Sachsen-Anhalt,Germany,19894
13683,2020-12-28,Schleswig-Holstein,Germany,17435
13684,2020-12-28,Thuringen,Germany,26877
13685,2020-12-28,Unknown,Germany,0
13686,2020-12-28,Andaman and Nicobar Islands,India,4798
13687,2020-12-28,Andhra Pradesh,India,870342
13688,2020-12-28,Arunachal Pradesh,India,16503
13689,2020-12-28,Assam,India,211546
13690,2020-12-28,Bihar,India,243461
13691,2020-12-28,Chandigarh,India,18810
13692,2020-12-28,Chhattisgarh,India,258155
13693,2020-12-28,Dadra and Nagar Haveli and Daman and Diu,India,3362
13694,2020-12-28,Delhi,India,605685
13695,2020-12-28,Goa,India,48992
13696,2020-12-28,Gujarat,India,227128
13697,2020-12-28,Haryana,India,253765
13698,2020-12-28,Himachal Pradesh,India,49685
13699,2020-12-28,Jammu and Kashmir,India,114986
13700,2020-12-28,Jharkhand,India,111664
13701,2020-12-28,Karnataka,India,891095
13702,2020-12-28,Kerala,India,672196
13703,2020-12-28,Ladakh,India,9072
13704,2020-12-28,Lakshadweep,India,0
13705,2020-12-28,Madhya Pradesh,India,224692
13706,2020-12-28,Maharashtra,India,1809948
13707,2020-12-28,Manipur,India,26404
13708,2020-12-28,Meghalaya,India,13012
13709,2020-12-28,Mizoram,India,4049
13710,2020-12-28,Nagaland,India,11568
13711,2020-12-28,Odisha,India,324068
13712,2020-12-28,Puducherry,India,37005
13713,2020-12-28,Punjab,India,155892
13714,2020-12-28,Rajasthan,India,291533
13715,2020-12-28,Sikkim,India,5173
13716,2020-12-28,Tamil Nadu,India,793154
13717,2020-12-28,Telangana,India,277304
13718,2020-12-28,Tripura,India,32711
13719,2020-12-28,Unknown,India,0
13720,2020-12-28,Uttar Pradesh,India,558303
13721,2020-12-28,Uttarakhand,India,82537
13722,2020-12-28,West Bengal,India,524071
13723,2020-12-28,Abruzzo,Italy,21507
13724,2020-12-28,Basilicata,Italy,4280
13725,2020-12-28,Calabria,Italy,13665
13726,2020-12-28,Campania,Italy,103370
13727,2020-12-28,Emilia-Romagna,Italy,100659
13728,2020-12-28,Friuli Venezia Giulia,Italy,33913
13729,2020-12-28,Lazio,Italy,77800
13730,2020-12-28,Liguria,Italy,50489
13731,2020-12-28,Lombardia,Italy,387761
13732,2020-12-28,Marche,Italy,28499
13733,2020-12-28,Molise,Italy,3881
13734,2020-12-28,P.A. Bolzano,Italy,17503
13735,2020-12-28,P.A. Trento,Italy,18372
13736,2020-12-28,Piemonte,Italy,155416
13737,2020-12-28,Puglia,Italy,30454
13738,2020-12-28,Sardegna,Italy,13020
13739,2020-12-28,Sicilia,Italy,54151
13740,2020-12-28,Toscana,Italy,104396
13741,2020-12-28,Umbria,Italy,23907
13742,2020-12-28,Valle d'Aosta,Italy,6375
13743,2020-12-28,Veneto,Italy,144593
13744,2020-12-28,Aichi,Japan,12719
13745,2020-12-28,Akita,Japan,93
13746,2020-12-28,Aomori,Japan,377
13747,2020-12-28,Chiba,Japan,8195
13748,2020-12-28,Ehime,Japan,347
13749,2020-12-28,Fukui,Japan,318
13750,2020-12-28,Fukuoka,Japan,6688
13751,2020-12-28,Fukushima,Japan,623
13752,2020-12-28,Gifu,Japan,1552
13753,2020-12-28,Gunma,Japan,1756
13754,2020-12-28,Hiroshima,Japan,1524
13755,2020-12-28,Hokkaido,Japan,10851
13756,2020-12-28,Hyogo,Japan,7746
13757,2020-12-28,Ibaraki,Japan,2020
13758,2020-12-28,Ishikawa,Japan,870
13759,2020-12-28,Iwate,Japan,278
13760,2020-12-28,Kagawa,Japan,193
13761,2020-12-28,Kagoshima,Japan,831
13762,2020-12-28,Kanagawa,Japan,16492
13763,2020-12-28,Kochi,Japan,451
13764,2020-12-28,Kumamoto,Japan,1337
13765,2020-12-28,Kyoto,Japan,3282
13766,2020-12-28,Mie,Japan,1059
13767,2020-12-28,Miyagi,Japan,1552
13768,2020-12-28,Miyazaki,Japan,622
13769,2020-12-28,Nagano,Japan,984
13770,2020-12-28,Nagasaki,Japan,298
13771,2020-12-28,Nara,Japan,1507
13772,2020-12-28,Niigata,Japan,405
13773,2020-12-28,Oita,Japan,538
13774,2020-12-28,Okayama,Japan,762
13775,2020-12-28,Okinawa,Japan,4774
13776,2020-12-28,Osaka,Japan,24656
13777,2020-12-28,Port Quarantine,Japan,1699
13778,2020-12-28,Saga,Japan,393
13779,2020-12-28,Saitama,Japan,10129
13780,2020-12-28,Shiga,Japan,873
13781,2020-12-28,Shimane,Japan,176
13782,2020-12-28,Shizuoka,Japan,2041
13783,2020-12-28,Tochigi,Japan,916
13784,2020-12-28,Tokushima,Japan,179
13785,2020-12-28,Tokyo,Japan,48121
13786,2020-12-28,Tottori,Japan,65
13787,2020-12-28,Toyama,Japan,457
13788,2020-12-28,Unknown,Japan,8
13789,2020-12-28,Wakayama,Japan,550
13790,2020-12-28,Yamagata,Japan,264
13791,2020-12-28,Yamaguchi,Japan,416
13792,2020-12-28,Yamanashi,Japan,453
13793,2020-12-28,Aguascalientes,Mexico,0
13794,2020-12-28,Baja California,Mexico,0
13795,2020-12-28,Baja California Sur,Mexico,0
13796,2020-12-28,Campeche,Mexico,0
13797,2020-12-28,Chiapas,Mexico,0
13798,2020-12-28,Chihuahua,Mexico,0
13799,2020-12-28,Ciudad de Mexico,Mexico,0
13800,2020-12-28,Coahuila,Mexico,0
13801,2020-12-28,Colima,Mexico,0
13802,2020-12-28,Durango,Mexico,0
13803,2020-12-28,Guanajuato,Mexico,0
13804,2020-12-28,Guerrero,Mexico,0
13805,2020-12-28,Hidalgo,Mexico,0
13806,2020-12-28,Jalisco,Mexico,0
13807,2020-12-28,Mexico,Mexico,0
13808,2020-12-28,Michoacan,Mexico,0
13809,2020-12-28,Morelos,Mexico,0
13810,2020-12-28,Nayarit,Mexico,0
13811,2020-12-28,Nuevo Leon,Mexico,0
13812,2020-12-28,Oaxaca,Mexico,0
13813,2020-12-28,Puebla,Mexico,0
13814,2020-12-28,Queretaro,Mexico,0
13815,2020-12-28,Quintana Roo,Mexico,0
13816,2020-12-28,San Luis Potosi,Mexico,0
13817,2020-12-28,Sinaloa,Mexico,0
13818,2020-12-28,Sonora,Mexico,0
13819,2020-12-28,Tabasco,Mexico,0
13820,2020-12-28,Tamaulipas,Mexico,0
13821,2020-12-28,Tlaxcala,Mexico,0
13822,2020-12-28,Unknown,Mexico,1038766
13823,2020-12-28,Veracruz,Mexico,0
13824,2020-12-28,Yucatan,Mexico,0
13825,2020-12-28,Zacatecas,Mexico,0
13826,2020-12-28,Aruba,Netherlands,5092
13827,2020-12-28,"Bonaire, Sint Eustatius and Saba",Netherlands,174
13828,2020-12-28,Curacao,Netherlands,2529
13829,2020-12-28,Drenthe,Netherlands,0
13830,2020-12-28,Flevoland,Netherlands,0
13831,2020-12-28,Friesland,Netherlands,0
13832,2020-12-28,Gelderland,Netherlands,0
13833,2020-12-28,Groningen,Netherlands,0
13834,2020-12-28,Limburg,Netherlands,0
13835,2020-12-28,Noord-Brabant,Netherlands,0
13836,2020-12-28,Noord-Holland,Netherlands,0
13837,2020-12-28,Overijssel,Netherlands,0
13838,2020-12-28,Sint Maarten,Netherlands,1238
13839,2020-12-28,Unknown,Netherlands,0
13840,2020-12-28,Utrecht,Netherlands,0
13841,2020-12-28,Zeeland,Netherlands,0
13842,2020-12-28,Zuid-Holland,Netherlands,0
13843,2020-12-28,Azad Jammu and Kashmir,Pakistan,7469
13844,2020-12-28,Balochistan,Pakistan,17619
13845,2020-12-28,Gilgit-Baltistan,Pakistan,4686
13846,2020-12-28,Islamabad,Pakistan,32143
13847,2020-12-28,Khyber Pakhtunkhwa,Pakistan,51928
13848,2020-12-28,Punjab,Pakistan,122280
13849,2020-12-28,Sindh,Pakistan,187767
13850,2020-12-28,Amazonas,Peru,0
13851,2020-12-28,Ancash,Peru,0
13852,2020-12-28,Apurimac,Peru,0
13853,2020-12-28,Arequipa,Peru,0
13854,2020-12-28,Ayacucho,Peru,0
13855,2020-12-28,Cajamarca,Peru,0
13856,2020-12-28,Callao,Peru,0
13857,2020-12-28,Cusco,Peru,0
13858,2020-12-28,Huancavelica,Peru,0
13859,2020-12-28,Huanuco,Peru,0
13860,2020-12-28,Ica,Peru,0
13861,2020-12-28,Junin,Peru,0
13862,2020-12-28,La Libertad,Peru,0
13863,2020-12-28,Lambayeque,Peru,0
13864,2020-12-28,Lima,Peru,0
13865,2020-12-28,Loreto,Peru,0
13866,2020-12-28,Madre de Dios,Peru,0
13867,2020-12-28,Moquegua,Peru,0
13868,2020-12-28,Pasco,Peru,0
13869,2020-12-28,Piura,Peru,0
13870,2020-12-28,Puno,Peru,0
13871,2020-12-28,San Martin,Peru,0
13872,2020-12-28,Tacna,Peru,0
13873,2020-12-28,Tumbes,Peru,0
13874,2020-12-28,Ucayali,Peru,0
13875,2020-12-28,Unknown,Peru,943637
13876,2020-12-28,Adygea Republic,Russia,8614
13877,2020-12-28,Altai Krai,Russia,29440
13878,2020-12-28,Altai Republic,Russia,12887
13879,2020-12-28,Amur Oblast,Russia,13737
13880,2020-12-28,Arkhangelsk Oblast,Russia,32575
13881,2020-12-28,Astrakhan Oblast,Russia,12326
13882,2020-12-28,Bashkortostan Republic,Russia,14501
13883,2020-12-28,Belgorod Oblast,Russia,19359
13884,2020-12-28,Bryansk Oblast,Russia,20065
13885,2020-12-28,Buryatia Republic,Russia,22317
13886,2020-12-28,Chechen Republic,Russia,3852
13887,2020-12-28,Chelyabinsk Oblast,Russia,23102
13888,2020-12-28,Chukotka Autonomous Okrug,Russia,460
13889,2020-12-28,Chuvashia Republic,Russia,14292
13890,2020-12-28,Dagestan Republic,Russia,19585
13891,2020-12-28,Ingushetia Republic,Russia,9736
13892,2020-12-28,Irkutsk Oblast,Russia,34842
13893,2020-12-28,Ivanovo Oblast,Russia,15522
13894,2020-12-28,Jewish Autonomous Okrug,Russia,2662
13895,2020-12-28,Kabardino-Balkarian Republic,Russia,13479
13896,2020-12-28,Kaliningrad Oblast,Russia,14624
13897,2020-12-28,Kalmykia Republic,Russia,12039
13898,2020-12-28,Kaluga Oblast,Russia,19058
13899,2020-12-28,Kamchatka Krai,Russia,8647
13900,2020-12-28,Karachay-Cherkess Republic,Russia,13140
13901,2020-12-28,Karelia Republic,Russia,19345
13902,2020-12-28,Kemerovo Oblast,Russia,22146
13903,2020-12-28,Khabarovsk Krai,Russia,29643
13904,2020-12-28,Khakassia Republic,Russia,13863
13905,2020-12-28,Khanty-Mansi Autonomous Okrug,Russia,36680
13906,2020-12-28,Kirov Oblast,Russia,17968
13907,2020-12-28,Komi Republic,Russia,26490
13908,2020-12-28,Kostroma Oblast,Russia,10952
13909,2020-12-28,Krasnodar Krai,Russia,18180
13910,2020-12-28,Krasnoyarsk Krai,Russia,39293
13911,2020-12-28,Kurgan Oblast,Russia,10217
13912,2020-12-28,Kursk Oblast,Russia,18198
13913,2020-12-28,Leningrad Oblast,Russia,20715
13914,2020-12-28,Lipetsk Oblast,Russia,11951
13915,2020-12-28,Magadan Oblast,Russia,6340
13916,2020-12-28,Mari El Republic,Russia,7978
13917,2020-12-28,Mordovia Republic,Russia,10815
13918,2020-12-28,Moscow,Russia,604604
13919,2020-12-28,Moscow Oblast,Russia,106612
13920,2020-12-28,Murmansk Oblast,Russia,32000
13921,2020-12-28,Nenets Autonomous Okrug,Russia,682
13922,2020-12-28,Nizhny Novgorod Oblast,Russia,60406
13923,2020-12-28,North Ossetia - Alania Republic,Russia,10335
13924,2020-12-28,Novgorod Oblast,Russia,12805
13925,2020-12-28,Novosibirsk Oblast,Russia,23224
13926,2020-12-28,Omsk Oblast,Russia,26460
13927,2020-12-28,Orel Oblast,Russia,18804
13928,2020-12-28,Orenburg Oblast,Russia,24511
13929,2020-12-28,Penza Oblast,Russia,20485
13930,2020-12-28,Perm Krai,Russia,23501
13931,2020-12-28,Primorsky Krai,Russia,20171
13932,2020-12-28,Pskov Oblast,Russia,11160
13933,2020-12-28,Rostov Oblast,Russia,40676
13934,2020-12-28,Ryazan Oblast,Russia,16085
13935,2020-12-28,Saint Petersburg,Russia,136239
13936,2020-12-28,Sakha (Yakutiya) Republic,Russia,23054
13937,2020-12-28,Sakhalin Oblast,Russia,12435
13938,2020-12-28,Samara Oblast,Russia,27827
13939,2020-12-28,Saratov Oblast,Russia,29280
13940,2020-12-28,Smolensk Oblast,Russia,12950
13941,2020-12-28,Stavropol Krai,Russia,30783
13942,2020-12-28,Sverdlovsk Oblast,Russia,49303
13943,2020-12-28,Tambov Oblast,Russia,15183
13944,2020-12-28,Tatarstan Republic,Russia,10637
13945,2020-12-28,Tomsk Oblast,Russia,19230
13946,2020-12-28,Tula Oblast,Russia,19313
13947,2020-12-28,Tver Oblast,Russia,16848
13948,2020-12-28,Tyumen Oblast,Russia,21345
13949,2020-12-28,Tyva Republic,Russia,13314
13950,2020-12-28,Udmurt Republic,Russia,15166
13951,2020-12-28,Ulyanovsk Oblast,Russia,32256
13952,2020-12-28,Vladimir Oblast,Russia,16104
13953,2020-12-28,Volgograd Oblast,Russia,32587
13954,2020-12-28,Vologda Oblast,Russia,17226
13955,2020-12-28,Voronezh Oblast,Russia,42654
13956,2020-12-28,Yamalo-Nenets Autonomous Okrug,Russia,23919
13957,2020-12-28,Yaroslavl Oblast,Russia,20198
13958,2020-12-28,Zabaykalsky Krai,Russia,24087
