,Date,State,Country,Confirmed
8269,2020-12-02,Sao Paulo,Brazil,1250590
8270,2020-12-02,Sergipe,Brazil,90386
8271,2020-12-02,Tocantins,Brazil,81972
8272,2020-12-02,Alberta,Canada,59484
8273,2020-12-02,British Columbia,Canada,33894
8274,2020-12-02,Diamond Princess,Canada,0
8275,2020-12-02,Grand Princess,Canada,13
8276,2020-12-02,Manitoba,Canada,17107
8277,2020-12-02,New Brunswick,Canada,508
8278,2020-12-02,Newfoundland and Labrador,Canada,339
8279,2020-12-02,Northwest Territories,Canada,15
8280,2020-12-02,Nova Scotia,Canada,1315
8281,2020-12-02,Nunavut,Canada,182
8282,2020-12-02,Ontario,Canada,121770
8283,2020-12-02,Prince Edward Island,Canada,72
8284,2020-12-02,Quebec,Canada,143548
8285,2020-12-02,Repatriated Travellers,Canada,13
8286,2020-12-02,Saskatchewan,Canada,8745
8287,2020-12-02,Yukon,Canada,47
8288,2020-12-02,Antofagasta,Chile,22243
8289,2020-12-02,Araucania,Chile,17702
8290,2020-12-02,Arica y Parinacota,Chile,10242
8291,2020-12-02,Atacama,Chile,8168
8292,2020-12-02,Aysen,Chile,1270
8293,2020-12-02,Biobio,Chile,36848
8294,2020-12-02,Coquimbo,Chile,13147
8295,2020-12-02,Los Lagos,Chile,20776
8296,2020-12-02,Los Rios,Chile,6180
8297,2020-12-02,Magallanes,Chile,14560
8298,2020-12-02,Maule,Chile,21129
8299,2020-12-02,Metropolitana,Chile,305412
8300,2020-12-02,Nuble,Chile,8854
8301,2020-12-02,OHiggins,Chile,19894
8302,2020-12-02,Tarapaca,Chile,13911
8303,2020-12-02,Unknown,Chile,45
8304,2020-12-02,Valparaiso,Chile,32483
8305,2020-12-02,Anhui,China,992
8306,2020-12-02,Beijing,China,951
8307,2020-12-02,Chongqing,China,590
8308,2020-12-02,Fujian,China,490
8309,2020-12-02,Gansu,China,182
8310,2020-12-02,Guangdong,China,1992
8311,2020-12-02,Guangxi,China,263
8312,2020-12-02,Guizhou,China,147
8313,2020-12-02,Hainan,China,171
8314,2020-12-02,Hebei,China,373
8315,2020-12-02,Heilongjiang,China,949
8316,2020-12-02,Henan,China,1290
8317,2020-12-02,Hong Kong,China,6396
8318,2020-12-02,Hubei,China,68148
8319,2020-12-02,Hunan,China,1020
8320,2020-12-02,Inner Mongolia,China,329
8321,2020-12-02,Jiangsu,China,680
8322,2020-12-02,Jiangxi,China,935
8323,2020-12-02,Jilin,China,157
8324,2020-12-02,Liaoning,China,289
8325,2020-12-02,Macau,China,46
8326,2020-12-02,Ningxia,China,75
8327,2020-12-02,Qinghai,China,18
8328,2020-12-02,Shaanxi,China,500
8329,2020-12-02,Shandong,China,854
8330,2020-12-02,Shanghai,China,1333
8331,2020-12-02,Shanxi,China,221
8332,2020-12-02,Sichuan,China,808
8333,2020-12-02,Tianjin,China,300
8334,2020-12-02,Tibet,China,1
8335,2020-12-02,Xinjiang,China,980
8336,2020-12-02,Yunnan,China,219
8337,2020-12-02,Zhejiang,China,1294
8338,2020-12-02,Amazonas,Colombia,3149
8339,2020-12-02,Antioquia,Colombia,215415
8340,2020-12-02,Arauca,Colombia,4085
8341,2020-12-02,Atlantico,Colombia,78542
8342,2020-12-02,Bolivar,Colombia,38692
8343,2020-12-02,Boyaca,Colombia,21960
8344,2020-12-02,Caldas,Colombia,25406
8345,2020-12-02,Capital District,Colombia,377229
8346,2020-12-02,Caqueta,Colombia,13409
8347,2020-12-02,Casanare,Colombia,6991
8348,2020-12-02,Cauca,Colombia,15864
8349,2020-12-02,Cesar,Colombia,29869
8350,2020-12-02,Choco,Colombia,4534
8351,2020-12-02,Cordoba,Colombia,28319
8352,2020-12-02,Cundinamarca,Colombia,52927
8353,2020-12-02,Guainia,Colombia,1205
8354,2020-12-02,Guaviare,Colombia,1849
8355,2020-12-02,Huila,Colombia,30355
8356,2020-12-02,La Guajira,Colombia,11984
8357,2020-12-02,Magdalena,Colombia,20431
8358,2020-12-02,Meta,Colombia,28438
8359,2020-12-02,Narino,Colombia,25616
8360,2020-12-02,Norte de Santander,Colombia,29189
8361,2020-12-02,Putumayo,Colombia,4993
8362,2020-12-02,Quindio,Colombia,17310
8363,2020-12-02,Risaralda,Colombia,23615
8364,2020-12-02,San Andres y Providencia,Colombia,2155
8365,2020-12-02,Santander,Colombia,53660
8366,2020-12-02,Sucre,Colombia,16558
8367,2020-12-02,Tolima,Colombia,30051
8368,2020-12-02,Unknown,Colombia,0
8369,2020-12-02,Valle del Cauca,Colombia,108948
8370,2020-12-02,Vaupes,Colombia,1121
8371,2020-12-02,Vichada,Colombia,923
8372,2020-12-02,Faroe Islands,Denmark,503
8373,2020-12-02,Greenland,Denmark,18
8374,2020-12-02,French Guiana,France,11240
8375,2020-12-02,French Polynesia,France,14559
8376,2020-12-02,Guadeloupe,France,8427
8377,2020-12-02,Martinique,France,5520
8378,2020-12-02,Mayotte,France,5181
8379,2020-12-02,New Caledonia,France,33
8380,2020-12-02,Reunion,France,8054
8381,2020-12-02,Saint Barthelemy,France,147
8382,2020-12-02,Saint Pierre and Miquelon,France,16
8383,2020-12-02,St Martin,France,717
8384,2020-12-02,Baden-Wurttemberg,Germany,152782
8385,2020-12-02,Bayern,Germany,213308
8386,2020-12-02,Berlin,Germany,66306
8387,2020-12-02,Brandenburg,Germany,20562
8388,2020-12-02,Bremen,Germany,10257
8389,2020-12-02,Hamburg,Germany,25149
8390,2020-12-02,Hessen,Germany,89446
8391,2020-12-02,Mecklenburg-Vorpommern,Germany,6118
8392,2020-12-02,Niedersachsen,Germany,72534
8393,2020-12-02,Nordrhein-Westfalen,Germany,267069
8394,2020-12-02,Rheinland-Pfalz,Germany,45169
8395,2020-12-02,Saarland,Germany,13195
8396,2020-12-02,Sachsen,Germany,58894
8397,2020-12-02,Sachsen-Anhalt,Germany,12828
8398,2020-12-02,Schleswig-Holstein,Germany,14587
8399,2020-12-02,Thuringen,Germany,17859
8400,2020-12-02,Unknown,Germany,8615
8401,2020-12-02,Andaman and Nicobar Islands,India,4718
8402,2020-12-02,Andhra Pradesh,India,868749
8403,2020-12-02,Arunachal Pradesh,India,16296
8404,2020-12-02,Assam,India,212998
8405,2020-12-02,Bihar,India,235152
8406,2020-12-02,Chandigarh,India,17537
8407,2020-12-02,Chhattisgarh,India,239215
8408,2020-12-02,Dadra and Nagar Haveli and Daman and Diu,India,3334
8409,2020-12-02,Delhi,India,574380
8410,2020-12-02,Goa,India,48124
8411,2020-12-02,Gujarat,India,211257
8412,2020-12-02,Haryana,India,235997
8413,2020-12-02,Himachal Pradesh,India,41227
8414,2020-12-02,Jammu and Kashmir,India,110678
8415,2020-12-02,Jharkhand,India,109332
8416,2020-12-02,Karnataka,India,886227
8417,2020-12-02,Kerala,India,608357
8418,2020-12-02,Ladakh,India,8477
8419,2020-12-02,Lakshadweep,India,0
8420,2020-12-02,Madhya Pradesh,India,207485
8421,2020-12-02,Maharashtra,India,1828826
8422,2020-12-02,Manipur,India,25243
8423,2020-12-02,Meghalaya,India,11875
8424,2020-12-02,Mizoram,India,3869
8425,2020-12-02,Nagaland,India,11209
8426,2020-12-02,Odisha,India,319103
8427,2020-12-02,Puducherry,India,37020
8428,2020-12-02,Punjab,India,152709
8429,2020-12-02,Rajasthan,India,270410
8430,2020-12-02,Sikkim,India,5031
8431,2020-12-02,Tamil Nadu,India,783319
8432,2020-12-02,Telangana,India,270883
8433,2020-12-02,Tripura,India,32764
8434,2020-12-02,Unknown,India,0
8435,2020-12-02,Uttar Pradesh,India,545545
8436,2020-12-02,Uttarakhand,India,75268
8437,2020-12-02,West Bengal,India,486799
8438,2020-12-02,Abruzzo,Italy,28420
8439,2020-12-02,Basilicata,Italy,8298
8440,2020-12-02,Calabria,Italy,17032
8441,2020-12-02,Campania,Italy,156432
8442,2020-12-02,Emilia-Romagna,Italy,124541
8443,2020-12-02,Friuli Venezia Giulia,Italy,31386
8444,2020-12-02,Lazio,Italy,121449
8445,2020-12-02,Liguria,Italy,52023
8446,2020-12-02,Lombardia,Italy,411839
8447,2020-12-02,Marche,Italy,30143
8448,2020-12-02,Molise,Italy,4773
8449,2020-12-02,P.A. Bolzano,Italy,23871
8450,2020-12-02,P.A. Trento,Italy,15889
8451,2020-12-02,Piemonte,Italy,169133
8452,2020-12-02,Puglia,Italy,55979
8453,2020-12-02,Sardegna,Italy,21895
8454,2020-12-02,Sicilia,Italy,65085
8455,2020-12-02,Toscana,Italy,104099
8456,2020-12-02,Umbria,Italy,23952
8457,2020-12-02,Valle d'Aosta,Italy,6535
8458,2020-12-02,Veneto,Italy,148127
8459,2020-12-02,Aichi,Japan,10321
8460,2020-12-02,Akita,Japan,90
8461,2020-12-02,Aomori,Japan,299
8462,2020-12-02,Chiba,Japan,7083
8463,2020-12-02,Ehime,Japan,320
8464,2020-12-02,Fukui,Japan,319
8465,2020-12-02,Fukuoka,Japan,5855
8466,2020-12-02,Fukushima,Japan,508
8467,2020-12-02,Gifu,Japan,1093
8468,2020-12-02,Gunma,Japan,1239
8469,2020-12-02,Hiroshima,Japan,870
8470,2020-12-02,Hokkaido,Japan,9064
8471,2020-12-02,Hyogo,Japan,5756
8472,2020-12-02,Ibaraki,Japan,1612
8473,2020-12-02,Ishikawa,Japan,859
8474,2020-12-02,Iwate,Japan,204
8475,2020-12-02,Kagawa,Japan,149
8476,2020-12-02,Kagoshima,Japan,632
8477,2020-12-02,Kanagawa,Japan,12740
8478,2020-12-02,Kochi,Japan,157
8479,2020-12-02,Kumamoto,Japan,1040
8480,2020-12-02,Kyoto,Japan,2692
8481,2020-12-02,Mie,Japan,864
8482,2020-12-02,Miyagi,Japan,1223
8483,2020-12-02,Miyazaki,Japan,512
8484,2020-12-02,Nagano,Japan,735
8485,2020-12-02,Nagasaki,Japan,273
8486,2020-12-02,Nara,Japan,1145
8487,2020-12-02,Niigata,Japan,336
8488,2020-12-02,Oita,Japan,309
8489,2020-12-02,Okayama,Japan,609
8490,2020-12-02,Okinawa,Japan,4359
8491,2020-12-02,Osaka,Japan,20592
8492,2020-12-02,Port Quarantine,Japan,1541
8493,2020-12-02,Saga,Japan,311
8494,2020-12-02,Saitama,Japan,8537
8495,2020-12-02,Shiga,Japan,793
8496,2020-12-02,Shimane,Japan,148
8497,2020-12-02,Shizuoka,Japan,1710
8498,2020-12-02,Tochigi,Japan,664
8499,2020-12-02,Tokushima,Japan,181
8500,2020-12-02,Tokyo,Japan,41360
8501,2020-12-02,Tottori,Japan,59
8502,2020-12-02,Toyama,Japan,460
8503,2020-12-02,Unknown,Japan,8
8504,2020-12-02,Wakayama,Japan,462
8505,2020-12-02,Yamagata,Japan,138
8506,2020-12-02,Yamaguchi,Japan,392
8507,2020-12-02,Yamanashi,Japan,353
8508,2020-12-02,Aguascalientes,Mexico,13932
8509,2020-12-02,Baja California,Mexico,27038
8510,2020-12-02,Baja California Sur,Mexico,14563
8511,2020-12-02,Campeche,Mexico,6811
8512,2020-12-02,Chiapas,Mexico,7755
8513,2020-12-02,Chihuahua,Mexico,30352
8514,2020-12-02,Ciudad de Mexico,Mexico,211007
8515,2020-12-02,Coahuila,Mexico,42138
8516,2020-12-02,Colima,Mexico,7263
8517,2020-12-02,Durango,Mexico,21346
8518,2020-12-02,Guanajuato,Mexico,63274
8519,2020-12-02,Guerrero,Mexico,23850
8520,2020-12-02,Hidalgo,Mexico,19273
8521,2020-12-02,Jalisco,Mexico,41587
8522,2020-12-02,Mexico,Mexico,112660
8523,2020-12-02,Michoacan,Mexico,28592
8524,2020-12-02,Morelos,Mexico,7919
8525,2020-12-02,Nayarit,Mexico,7208
8526,2020-12-02,Nuevo Leon,Mexico,67756
8527,2020-12-02,Oaxaca,Mexico,24518
8528,2020-12-02,Puebla,Mexico,40026
8529,2020-12-02,Queretaro,Mexico,22228
8530,2020-12-02,Quintana Roo,Mexico,14485
8531,2020-12-02,San Luis Potosi,Mexico,34899
8532,2020-12-02,Sinaloa,Mexico,24556
8533,2020-12-02,Sonora,Mexico,43677
8534,2020-12-02,Tabasco,Mexico,37469
8535,2020-12-02,Tamaulipas,Mexico,35721
8536,2020-12-02,Tlaxcala,Mexico,9469
8537,2020-12-02,Unknown,Mexico,0
8538,2020-12-02,Veracruz,Mexico,39906
8539,2020-12-02,Yucatan,Mexico,24110
8540,2020-12-02,Zacatecas,Mexico,16974
8541,2020-12-02,Aruba,Netherlands,4872
8542,2020-12-02,"Bonaire, Sint Eustatius and Saba",Netherlands,162
8543,2020-12-02,Curacao,Netherlands,2503
8544,2020-12-02,Drenthe,Netherlands,7860
8545,2020-12-02,Flevoland,Netherlands,11303
8546,2020-12-02,Friesland,Netherlands,8779
8547,2020-12-02,Gelderland,Netherlands,52680
8548,2020-12-02,Groningen,Netherlands,8596
8549,2020-12-02,Limburg,Netherlands,25471
8550,2020-12-02,Noord-Brabant,Netherlands,83734
8551,2020-12-02,Noord-Holland,Netherlands,95162
8552,2020-12-02,Overijssel,Netherlands,31895
8553,2020-12-02,Sint Maarten,Netherlands,1069
8554,2020-12-02,Unknown,Netherlands,2982
8555,2020-12-02,Utrecht,Netherlands,44460
8556,2020-12-02,Zeeland,Netherlands,6312
8557,2020-12-02,Zuid-Holland,Netherlands,148289
8558,2020-12-02,Azad Jammu and Kashmir,Pakistan,6982
8559,2020-12-02,Balochistan,Pakistan,17215
8560,2020-12-02,Gilgit-Baltistan,Pakistan,4667
8561,2020-12-02,Islamabad,Pakistan,30748
8562,2020-12-02,Khyber Pakhtunkhwa,Pakistan,47701
8563,2020-12-02,Punjab,Pakistan,120356
8564,2020-12-02,Sindh,Pakistan,175642
8565,2020-12-02,Amazonas,Peru,17970
8566,2020-12-02,Ancash,Peru,28748
8567,2020-12-02,Apurimac,Peru,6508
8568,2020-12-02,Arequipa,Peru,46346
8569,2020-12-02,Ayacucho,Peru,14528
8570,2020-12-02,Cajamarca,Peru,23862
8571,2020-12-02,Callao,Peru,40826
8572,2020-12-02,Cusco,Peru,24003
8573,2020-12-02,Huancavelica,Peru,7665
8574,2020-12-02,Huanuco,Peru,19123
8575,2020-12-02,Ica,Peru,30961
8576,2020-12-02,Junin,Peru,25592
8577,2020-12-02,La Libertad,Peru,35438
8578,2020-12-02,Lambayeque,Peru,30924
8579,2020-12-02,Lima,Peru,429680
8580,2020-12-02,Loreto,Peru,24584
8581,2020-12-02,Madre de Dios,Peru,9221
8582,2020-12-02,Moquegua,Peru,15289
8583,2020-12-02,Pasco,Peru,6251
8584,2020-12-02,Piura,Peru,40857
8585,2020-12-02,Puno,Peru,18484
8586,2020-12-02,San Martin,Peru,24078
8587,2020-12-02,Tacna,Peru,14066
8588,2020-12-02,Tumbes,Peru,9123
8589,2020-12-02,Ucayali,Peru,19478
8590,2020-12-02,Unknown,Peru,0
8591,2020-12-02,Adygea Republic,Russia,8145
8592,2020-12-02,Altai Krai,Russia,26351
8593,2020-12-02,Altai Republic,Russia,11340
8594,2020-12-02,Amur Oblast,Russia,11536
8595,2020-12-02,Arkhangelsk Oblast,Russia,31617
8596,2020-12-02,Astrakhan Oblast,Russia,13869
8597,2020-12-02,Bashkortostan Republic,Russia,14406
8598,2020-12-02,Belgorod Oblast,Russia,16377
8599,2020-12-02,Bryansk Oblast,Russia,17427
8600,2020-12-02,Buryatia Republic,Russia,19165
8601,2020-12-02,Chechen Republic,Russia,4489
8602,2020-12-02,Chelyabinsk Oblast,Russia,25533
8603,2020-12-02,Chukotka Autonomous Okrug,Russia,392
8604,2020-12-02,Chuvashia Republic,Russia,12673
8605,2020-12-02,Dagestan Republic,Russia,19099
8606,2020-12-02,Ingushetia Republic,Russia,9554
8607,2020-12-02,Irkutsk Oblast,Russia,32361
8608,2020-12-02,Ivanovo Oblast,Russia,15983
8609,2020-12-02,Jewish Autonomous Okrug,Russia,2983
8610,2020-12-02,Kabardino-Balkarian Republic,Russia,12808
8611,2020-12-02,Kaliningrad Oblast,Russia,11654
8612,2020-12-02,Kalmykia Republic,Russia,11749
8613,2020-12-02,Kaluga Oblast,Russia,16133
8614,2020-12-02,Kamchatka Krai,Russia,7721
8615,2020-12-02,Karachay-Cherkess Republic,Russia,12312
8616,2020-12-02,Karelia Republic,Russia,15540
8617,2020-12-02,Kemerovo Oblast,Russia,20950
8618,2020-12-02,Khabarovsk Krai,Russia,24900
8619,2020-12-02,Khakassia Republic,Russia,12246
8620,2020-12-02,Khanty-Mansi Autonomous Okrug,Russia,34557
8621,2020-12-02,Kirov Oblast,Russia,18300
8622,2020-12-02,Komi Republic,Russia,21619
8623,2020-12-02,Kostroma Oblast,Russia,11536
8624,2020-12-02,Krasnodar Krai,Russia,22252
8625,2020-12-02,Krasnoyarsk Krai,Russia,36568
8626,2020-12-02,Kurgan Oblast,Russia,8800
8627,2020-12-02,Kursk Oblast,Russia,15445
8628,2020-12-02,Leningrad Oblast,Russia,17159
8629,2020-12-02,Lipetsk Oblast,Russia,11375
8630,2020-12-02,Magadan Oblast,Russia,5728
8631,2020-12-02,Mari El Republic,Russia,7627
8632,2020-12-02,Mordovia Republic,Russia,10839
8633,2020-12-02,Moscow,Russia,612248
8634,2020-12-02,Moscow Oblast,Russia,112130
8635,2020-12-02,Murmansk Oblast,Russia,27706
8636,2020-12-02,Nenets Autonomous Okrug,Russia,658
8637,2020-12-02,Nizhny Novgorod Oblast,Russia,54947
8638,2020-12-02,North Ossetia - Alania Republic,Russia,9444
8639,2020-12-02,Novgorod Oblast,Russia,12018
8640,2020-12-02,Novosibirsk Oblast,Russia,22864
8641,2020-12-02,Omsk Oblast,Russia,22807
8642,2020-12-02,Orel Oblast,Russia,16213
8643,2020-12-02,Orenburg Oblast,Russia,23361
8644,2020-12-02,Penza Oblast,Russia,20384
8645,2020-12-02,Perm Krai,Russia,20980
8646,2020-12-02,Primorsky Krai,Russia,22148
8647,2020-12-02,Pskov Oblast,Russia,12507
8648,2020-12-02,Rostov Oblast,Russia,40339
8649,2020-12-02,Ryazan Oblast,Russia,14178
8650,2020-12-02,Saint Petersburg,Russia,129604
8651,2020-12-02,Sakha (Yakutiya) Republic,Russia,20270
8652,2020-12-02,Sakhalin Oblast,Russia,11464
8653,2020-12-02,Samara Oblast,Russia,22610
8654,2020-12-02,Saratov Oblast,Russia,27412
8655,2020-12-02,Smolensk Oblast,Russia,12453
8656,2020-12-02,Stavropol Krai,Russia,27944
8657,2020-12-02,Sverdlovsk Oblast,Russia,46693
8658,2020-12-02,Tambov Oblast,Russia,13332
8659,2020-12-02,Tatarstan Republic,Russia,10424
8660,2020-12-02,Tomsk Oblast,Russia,18641
8661,2020-12-02,Tula Oblast,Russia,16774
8662,2020-12-02,Tver Oblast,Russia,15357
8663,2020-12-02,Tyumen Oblast,Russia,18427
8664,2020-12-02,Tyva Republic,Russia,12498
8665,2020-12-02,Udmurt Republic,Russia,13545
8666,2020-12-02,Ulyanovsk Oblast,Russia,27855
8667,2020-12-02,Vladimir Oblast,Russia,13377
8668,2020-12-02,Volgograd Oblast,Russia,27408
8669,2020-12-02,Vologda Oblast,Russia,12498
8670,2020-12-02,Voronezh Oblast,Russia,34764
8671,2020-12-02,Yamalo-Nenets Autonomous Okrug,Russia,26541
8672,2020-12-02,Yaroslavl Oblast,Russia,16617
8673,2020-12-02,Zabaykalsky Krai,Russia,19504
8674,2020-12-02,Andalusia,Spain,234238
8675,2020-12-02,Aragon,Spain,73614
8676,2020-12-02,Asturias,Spain,23485
8677,2020-12-02,Baleares,Spain,24612
8678,2020-12-02,C. Valenciana,Spain,104055
8679,2020-12-02,Canarias,Spain,21185
8680,2020-12-02,Cantabria,Spain,15436
8681,2020-12-02,Castilla - La Mancha,Spain,86499
8682,2020-12-02,Castilla y Leon,Spain,121951
8683,2020-12-02,Catalonia,Spain,305903
8684,2020-12-02,Ceuta,Spain,2823
8685,2020-12-02,Extremadura,Spain,28986
8686,2020-12-02,Galicia,Spain,50480
8687,2020-12-02,La Rioja,Spain,16704
8688,2020-12-02,Madrid,Spain,350319
8689,2020-12-02,Melilla,Spain,4089
8690,2020-12-02,Murcia,Spain,54369
8691,2020-12-02,Navarra,Spain,39750
8692,2020-12-02,Pais Vasco,Spain,97946
8693,2020-12-02,Unknown,Spain,0
8694,2020-12-02,Blekinge,Sweden,2079
8695,2020-12-02,Dalarna,Sweden,6350
8696,2020-12-02,Gavleborg,Sweden,7436
8697,2020-12-02,Gotland,Sweden,1346
8698,2020-12-02,Halland,Sweden,6941
8699,2020-12-02,Jamtland Harjedalen,Sweden,2895
8700,2020-12-02,Jonkoping,Sweden,11847
8701,2020-12-02,Kalmar,Sweden,3257
8702,2020-12-02,Kronoberg,Sweden,5361
8703,2020-12-02,Norrbotten,Sweden,5243
8704,2020-12-02,Orebro,Sweden,9928
8705,2020-12-02,Ostergotland,Sweden,9322
8706,2020-12-02,Skane,Sweden,28748
8707,2020-12-02,Sormland,Sweden,5980
8708,2020-12-02,Stockholm,Sweden,76802
8709,2020-12-02,Uppsala,Sweden,11581
8710,2020-12-02,Varmland,Sweden,3492
8711,2020-12-02,Vasterbotten,Sweden,4508
8712,2020-12-02,Vasternorrland,Sweden,5326
8713,2020-12-02,Vastmanland,Sweden,8709
8714,2020-12-02,Vastra Gotaland,Sweden,43607
8715,2020-12-02,Alabama,US,252900
8716,2020-12-02,Alaska,US,33115
8717,2020-12-02,Arizona,US,337139
8718,2020-12-02,Arkansas,US,159309
8719,2020-12-02,California,US,1246042
8720,2020-12-02,Colorado,US,237310
8721,2020-12-02,Connecticut,US,118754
8722,2020-12-02,Delaware,US,36343
8723,2020-12-02,District of Columbia,US,21685
8724,2020-12-02,Florida,US,1008166
8725,2020-12-02,Georgia,US,476405
8726,2020-12-02,Guam,US,6889
8727,2020-12-02,Hawaii,US,18266
8728,2020-12-02,Idaho,US,103305
8729,2020-12-02,Illinois,US,738846
8730,2020-12-02,Indiana,US,344373
8731,2020-12-02,Iowa,US,233062
8732,2020-12-02,Kansas,US,160233
8733,2020-12-02,Kentucky,US,183164
8734,2020-12-02,Louisiana,US,237740
8735,2020-12-02,Maine,US,11981
8736,2020-12-02,Maryland,US,201135
8737,2020-12-02,Massachusetts,US,229205
8738,2020-12-02,Michigan,US,395453
8739,2020-12-02,Minnesota,US,322312
8740,2020-12-02,Mississippi,US,154411
8741,2020-12-02,Missouri,US,309169
8742,2020-12-02,Montana,US,63205
8743,2020-12-02,Nebraska,US,130194
8744,2020-12-02,Nevada,US,154842
8745,2020-12-02,New Hampshire,US,21766
8746,2020-12-02,New Jersey,US,341910
8747,2020-12-02,New Mexico,US,99419
8748,2020-12-02,New York,US,655328
8749,2020-12-02,North Carolina,US,367395
8750,2020-12-02,North Dakota,US,79655
8751,2020-12-02,Northern Mariana Islands,US,106
8752,2020-12-02,Ohio,US,430093
8753,2020-12-02,Oklahoma,US,199482
8754,2020-12-02,Oregon,US,76654
8755,2020-12-02,Pennsylvania,US,372530
8756,2020-12-02,Puerto Rico,US,53320
8757,2020-12-02,Recovered,US,0
8758,2020-12-02,Rhode Island,US,57906
8759,2020-12-02,South Carolina,US,218912
8760,2020-12-02,South Dakota,US,80912
8761,2020-12-02,Tennessee,US,380186
8762,2020-12-02,Texas,US,1305005
8763,2020-12-02,Utah,US,198216
8764,2020-12-02,Vermont,US,4239
8765,2020-12-02,Virgin Islands,US,1550
8766,2020-12-02,Virginia,US,240063
8767,2020-12-02,Washington,US,167216
8768,2020-12-02,West Virginia,US,48818
8769,2020-12-02,Wisconsin,US,416365
8770,2020-12-02,Wyoming,US,33805
8771,2020-12-02,Cherkasy Oblast,Ukraine,23590
8772,2020-12-02,Chernihiv Oblast,Ukraine,18717
8773,2020-12-02,Chernivtsi Oblast,Ukraine,33942
8774,2020-12-02,Crimea Republic*,Ukraine,15586
8775,2020-12-02,Dnipropetrovsk Oblast,Ukraine,39659
8776,2020-12-02,Donetsk Oblast,Ukraine,23157
8777,2020-12-02,Ivano-Frankivsk Oblast,Ukraine,37017
8778,2020-12-02,Kharkiv Oblast,Ukraine,55702
8779,2020-12-02,Kherson Oblast,Ukraine,10371
8780,2020-12-02,Khmelnytskyi Oblast,Ukraine,29751
8781,2020-12-02,Kiev,Ukraine,72277
8782,2020-12-02,Kiev Oblast,Ukraine,38528
8783,2020-12-02,Kirovohrad Oblast,Ukraine,5382
8784,2020-12-02,Luhansk Oblast,Ukraine,6350
8785,2020-12-02,Lviv Oblast,Ukraine,46891
8786,2020-12-02,Mykolaiv Oblast,Ukraine,18985
8787,2020-12-02,Odessa Oblast,Ukraine,45838
8788,2020-12-02,Poltava Oblast,Ukraine,22763
8789,2020-12-02,Rivne Oblast,Ukraine,31283
8790,2020-12-02,Sevastopol*,Ukraine,4408
8791,2020-12-02,Sumy Oblast,Ukraine,29627
8792,2020-12-02,Ternopil Oblast,Ukraine,28095
8793,2020-12-02,Vinnytsia Oblast,Ukraine,17569
8794,2020-12-02,Volyn Oblast,Ukraine,24483
8795,2020-12-02,Zakarpattia Oblast,Ukraine,23438
8796,2020-12-02,Zaporizhia Oblast,Ukraine,31608
8797,2020-12-02,Zhytomyr Oblast,Ukraine,30100
8798,2020-12-02,Anguilla,United Kingdom,6
8799,2020-12-02,Bermuda,United Kingdom,262
8800,2020-12-02,British Virgin Islands,United Kingdom,72
8801,2020-12-02,Cayman Islands,United Kingdom,285
8802,2020-12-02,Channel Islands,United Kingdom,1341
8803,2020-12-02,England,United Kingdom,1413410
8804,2020-12-02,Falkland Islands (Malvinas),United Kingdom,16
8805,2020-12-02,Gibraltar,United Kingdom,1030
8806,2020-12-02,Isle of Man,United Kingdom,369
8807,2020-12-02,Montserrat,United Kingdom,13
8808,2020-12-02,Northern Ireland,United Kingdom,52856
8809,2020-12-02,Scotland,United Kingdom,95811
8810,2020-12-02,Turks and Caicos Islands,United Kingdom,750
8811,2020-12-02,Unknown,United Kingdom,0
8812,2020-12-02,Wales,United Kingdom,81009
8813,2020-12-03,Australian Capital Territory,Australia,117
8814,2020-12-03,New South Wales,Australia,4597
8815,2020-12-03,Northern Territory,Australia,59
8816,2020-12-03,Queensland,Australia,1206
8817,2020-12-03,South Australia,Australia,562
8818,2020-12-03,Tasmania,Australia,230
8819,2020-12-03,Victoria,Australia,20345
8820,2020-12-03,Western Australia,Australia,823
8821,2020-12-03,Antwerp,Belgium,68611
8822,2020-12-03,Brussels,Belgium,76824
8823,2020-12-03,East Flanders,Belgium,54733
8824,2020-12-03,Flemish Brabant,Belgium,44360
8825,2020-12-03,Hainaut,Belgium,94026
8826,2020-12-03,Liege,Belgium,92052
8827,2020-12-03,Limburg,Belgium,24686
8828,2020-12-03,Luxembourg,Belgium,16442
8829,2020-12-03,Namur,Belgium,32543
8830,2020-12-03,Unknown,Belgium,9610
8831,2020-12-03,Walloon Brabant,Belgium,23296
8832,2020-12-03,West Flanders,Belgium,45069
8833,2020-12-03,Acre,Brazil,36746
8834,2020-12-03,Alagoas,Brazil,95388
8835,2020-12-03,Amapa,Brazil,59850
8836,2020-12-03,Amazonas,Brazil,179963
8837,2020-12-03,Bahia,Brazil,409417
8838,2020-12-03,Ceara,Brazil,301802
8839,2020-12-03,Distrito Federal,Brazil,230905
8840,2020-12-03,Espirito Santo,Brazil,193824
8841,2020-12-03,Goias,Brazil,282545
8842,2020-12-03,Maranhao,Brazil,193883
8843,2020-12-03,Mato Grosso,Brazil,159714
8844,2020-12-03,Mato Grosso do Sul,Brazil,101102
8845,2020-12-03,Minas Gerais,Brazil,424155
8846,2020-12-03,Para,Brazil,272125
8847,2020-12-03,Paraiba,Brazil,146528
8848,2020-12-03,Parana,Brazil,288546
8849,2020-12-03,Pernambuco,Brazil,185607
8850,2020-12-03,Piaui,Brazil,128432
8851,2020-12-03,Rio Grande do Norte,Brazil,96681
